ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
6,"[2, 32, 64, 16, 1]",swish,AdamW,30,0.025961302342128435,0.031791704298872486
