ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
3,"[2, 32, 64, 16, 1]",tanh_fast,AdamW,15,0.018980587685380634,0.01850578721348979
