Loss_Entrenamiento,Loss_Predicción
0.26863716837234636,0.3270216262273787
0.2528984165072965,0.22905926031617785
0.24165131286774758,0.17221655131533004
0.23286110503139754,0.13506770590014247
0.22564263144066848,0.10929602978139555
0.2195308155805063,0.0908203108119182
0.21423762557693937,0.07735174044360546
0.20957316078287386,0.06750029295987965
0.20541467194516042,0.0603479749764376
0.20166961646468,0.055285548220639295
0.19827220737427537,0.051861989746518566
0.1951603864741184,0.04975006469991707
0.19230642421050226,0.04869395002837759
0.18967119172249047,0.048504691219554905
0.18722694830820955,0.04903048451739156
0.18495013549148173,0.05014252168334391
0.18282587033323536,0.051746556720293185
0.18083356234968234,0.05376815050073656
0.17896442530091425,0.05613846318551907
0.17719865065307544,0.05879218351908509
0.17553050922743463,0.06168303976384406
0.17394962049588428,0.06476707941520933
0.17244550120917865,0.06800453166863205
0.17100910132151587,0.0713747271278883
0.16964640016445912,0.07485567359010285
0.16833984586336034,0.07841464982758276
0.1670910365805444,0.08202520334125271
0.1658941984181122,0.08567742088783979
0.1647445527583729,0.08936188181577678
0.16364144669871178,0.09302696085209332
0.1625831777368106,0.09670327783358353
0.1615625857279805,0.10037840921077618
0.16058560331478602,0.1040063401990791
0.15964890750056043,0.10760702764627805
0.15874275691915407,0.11117323704654739
0.15787655378888066,0.11469331968855123
0.15704514165363492,0.11814687584251456
0.15624388968002914,0.12151558725876545
0.15547836882380672,0.12482512661374456
0.154741394967444,0.12804827939726166
0.15403632527087202,0.13117923289583225
0.15336484493211636,0.13418816304524753
0.1527189214513935,0.1371151278062811
0.15210345371803416,0.13995183984134332
0.1515177548728209,0.14262460781578276
0.1509582806986846,0.14517103725756916
0.15042253977238848,0.1476120051605266
0.14991491914859756,0.14984350325875748
0.14942868917501925,0.15197826338771228
0.14896592201093142,0.15388489428553706
0.14852554609437046,0.15563043179122102
0.14810425366847577,0.15719152367613365
0.1477036217716514,0.15858922284454577
0.1473202810952032,0.15972795805773413
0.14695624427453943,0.16065534936646717
0.14660599502215813,0.16129606705013114
0.1462681686344048,0.16174163684811263
0.14594889513011455,0.16191762073415272
0.14563970940036727,0.16186569703951356
0.14534355724956574,0.16147692636390987
0.14506032544275943,0.1607509281086071
0.14478835987875197,0.15983614140865712
0.14452414760148946,0.15862682897372724
0.1442646429903736,0.15714622558009966
0.1440191752182198,0.15540460102170836
0.1437816328191537,0.15340708954265336
0.14354932032366877,0.15118372199264254
0.14332086494312066,0.1487071167044749
0.14309663486267318,0.14612777924007755
0.14287277252014163,0.14329831409213167
0.1426548862926658,0.1404007479544243
0.14244053216622754,0.13733133039906917
0.14222703967621744,0.13408879045465538
0.1420136515148224,0.13081704016358436
0.14179701877600617,0.12745133263199862
0.14158487368154005,0.1240185459048102
0.141371723634361,0.1205382834175028
0.1411577674894042,0.11705122060148969
0.14094144585695975,0.11356450506191686
0.14071994899070803,0.1100993114004198
0.14049624581936682,0.10663484206571658
0.14026996522729823,0.1032525229673767
0.14004043128810828,0.09989449828441195
0.13980817491017963,0.09662815692019233
0.13957335278719948,0.09344765907448656
0.13933557372741184,0.0903561878238815
0.1390956039374281,0.08737557764507127
0.13885316931901703,0.08447834311847323
0.13861034226908245,0.08171423321926315
0.1383665099390509,0.07905369831835787
0.13812392197187368,0.07649241781955608
0.1378813641215045,0.0740396892160419
0.13763790526761152,0.07167593230803293
0.13739409699329688,0.06943447773911153
0.13715198139205736,0.06730892191541768
0.1369130530512407,0.06529445491297566
0.13667528785954614,0.06336048035504362
0.13643550328111625,0.061531817286445835
0.13620030149076148,0.0597893622443064
0.1359664503455944,0.0581577509541422
0.1357379869032152,0.05660756166986807
0.1355102064122801,0.05513487567525616
0.13528528879638876,0.053769321490784824
0.1350663915417208,0.052445803092603396
0.1348482362738512,0.05122599254422281
0.13463550385910694,0.050089530322277566
0.13442432390152062,0.04898791858433136
0.13421660128776178,0.04797244495548684
0.13401254227318576,0.0470069770567287
0.13381094892771453,0.046116871273421865
0.13361247186905423,0.04526954556148961
0.13341753953874252,0.0444711788489298
0.13322362334150595,0.04371568572627122
0.1330344385554531,0.04300960545275836
0.13284773156902097,0.042343212091720046
0.1326646936908212,0.04172654511859251
0.13248291199459444,0.04111569585348175
0.13230541028288334,0.040549595739603136
0.1321280473333057,0.040008085852607754
0.13195559123033154,0.03950748346498852
0.13178362418208373,0.03902611797073786
0.13161748288100308,0.03858718402499292
0.13145243740414433,0.038166755555766894
0.13128838107865284,0.03777152773430223
0.13112532268809238,0.03738410362083848
0.1309654334648399,0.03703024759996288
0.1308091564089948,0.03667744597625139
