ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
12,"[2, 50, 64, 16, 1]",swish,AdamW,10,0.02892525876364228,0.015188103692643907
