x1
1.1851953
4.7109103
-5.4167933
-5.551579
-4.905519
4.5765834
-4.1747813
-4.4319654
-1.4841963
0.71755034
-0.5595514
-0.563311
-1.0298394
0.87394464
-0.5671719
-0.72506344
1.1738311
-0.533701
1.1419303
1.2209147
0.28875765
-0.2791477
0.30754107
0.35322276
-5.276785
-6.07393
6.051486
5.605733
6.6073675
-6.7765574
5.640906
6.454741
-3.8062587
