ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
6,"[3, 32, 64, 32, 16, 1]",swish,RMSProp,15,0.00032199179803149027,0.0002586283904079084
