id 1,id 2,id 3,id 4,id 5,id 6,id 7,id 8,id 9,id 10,id 11,id 12,id 13,id 14,id 15,id 16,id 17,id 18,id 19,id 20,id 21,id 22,id 23,id 24,id 25,id 26,id 27,id 28,id 29,id 30
0.6920886702122789,0.5291963580198488,0.5708317577651558,0.5853945612845171,0.5722643302428815,0.604574513673641,0.5093907084599038,0.5399181883983218,0.5622892879114036,0.7003283064684882,0.5846758821489669,0.709348271732511,0.5136075231206754,0.5235572065526775,0.6176130991274701,0.5930825518284844,0.6938615431127784,0.5657068731018211,0.3838031341538701,0.4376228431724842,0.6711782066890356,0.7241241087424811,0.5419213501716481,0.6117368068636104,0.5769745580393706,0.6666675046102685,0.47901046692274557,0.4990609322343084,0.43854721983522854,0.5368127730328158
0.6758292774153987,0.5200360063203957,0.5562860480540024,0.5679322636249409,0.5494210177221251,0.5802889109797171,0.4841645298916945,0.5157858519502667,0.5455052171800366,0.6851298348454483,0.5644465883302967,0.691482345693372,0.4749166632001005,0.4946467275406436,0.5841346587925219,0.5570659791543271,0.6120855087020086,0.5097078698453069,0.3651448324213564,0.4165120046070049,0.6359487784503116,0.7007405592377859,0.49948439956238333,0.5667765272417804,0.5164518215456279,0.6329728644016894,0.4118506384545466,0.4426254042989782,0.3595576333836725,0.43329563537232435
0.6595705043086437,0.5112359897315844,0.5444103409709671,0.5540898583611815,0.5284424489950723,0.5579278317877668,0.46668316275512844,0.49875591490178833,0.5293514785597477,0.6703255827477864,0.5476933626277156,0.6770848834296039,0.4424640000020769,0.46905157732919833,0.5600938255402834,0.5298845627444073,0.5463468884381956,0.4682425045163015,0.3517748915490741,0.40525569981248527,0.6027563075614052,0.6785382638786026,0.4678140755269059,0.5324923369524032,0.45984031334621467,0.5903711664265758,0.37876845050809976,0.42628032926268483,0.32662326552524856,0.38812800281153276
0.643701487736652,0.5030620203014696,0.5337841672133963,0.5420851136765212,0.5096623765802191,0.5377192694721629,0.4531733907553046,0.48541221547514446,0.5141024688972262,0.6561525146209074,0.5327347475832841,0.6645851475611886,0.41651937600010974,0.44675692510726495,0.5392818190859641,0.5074747494349958,0.49566949526614185,0.43805037335524893,0.33998282747054775,0.39792500688686444,0.5715590223092755,0.6573118042394771,0.4431338437552946,0.5049568998009918,0.4159041471475002,0.548743978009689,0.355325180762007,0.41760221276939175,0.301570141343651,0.365085872659839
0.6282781937368964,0.49561275626989737,0.5238624614908016,0.5311023986262693,0.49308001473140195,0.5196124047288948,0.44220191736152137,0.4744283683156408,0.4997691420758967,0.6426323442442048,0.5189821605063992,0.6533434716803587,0.39475305227561247,0.4277345302856225,0.5192977067344291,0.4897592553964995,0.4579296343181787,0.4162995286705151,0.3289560450510375,0.3924764253957125,0.5420502037766421,0.6368245915717538,0.42406811198357325,0.48263771440631636,0.38838559062146966,0.5093744905347425,0.32948429083537595,0.4123879441400248,0.27965617227311157,0.35117435760032994
0.6133683746414579,0.48869054076735857,0.51434484796974,0.5207012831756452,0.47862330165968114,0.5035368970689647,0.43300787028780896,0.46508748290271296,0.4863822650492428,0.6297871442115806,0.5062116730177426,0.6429848207396589,0.3768168776048467,0.41172372883120284,0.4976388563000652,0.4754510757119912,0.43115435367281163,0.4006993241451658,0.3184140629820667,0.3879874552059781,0.514066485414463,0.616939642442282,0.40962682275932283,0.4646842584229024,0.370300887796497,0.47416709544153074,0.30109372738864054,0.4100899869179186,0.26138377108455635,0.341487350955367
0.5989548873064726,0.48220600263389896,0.5049385043511235,0.5109004981624601,0.46612195131125117,0.48937538813861126,0.4251892523248341,0.45701342486095275,0.4739075333710333,0.6176087170016457,0.49429973157144047,0.6333071185387241,0.36224993445986586,0.3984818905883944,0.47791105724285843,0.4632569687496587,0.41328537610222077,0.38950481070765747,0.3082542323691928,0.383989005450314,0.4877287880642453,0.5975289058041903,0.3986604197337896,0.4504078763179747,0.3522163611329542,0.44426493073840284,0.27125010380704667,0.40109162403100057,0.2467134663782118,0.3342304407355626
0.5850947368841778,0.4759742645709736,0.4958829052553531,0.5018729189156547,0.45537217014611203,0.47697884843853133,0.41847954366844525,0.4499366247122783,0.462325553616911,0.6060703904956796,0.4831874516546902,0.6241611859426109,0.3502500805657847,0.38770949174233715,0.4606717346267303,0.45261602509075344,0.40207416356854,0.38141261016247713,0.2984546672173687,0.38021038266663915,0.4633069731923925,0.5785640727938567,0.3900327283455208,0.43922195944266595,0.33323170682063824,0.42056569894256823,0.24225820102655277,0.39334930374696714,0.23498734916021122,0.3287347186838349
0.5715264609263859,0.4697501633188901,0.4871928460641737,0.4931639861053775,0.44619244224922605,0.4661551993011179,0.412710583305457,0.44369945065017097,0.45160071490696035,0.5950992755434147,0.47285354293581333,0.6154355007299555,0.34006511472908685,0.3789755083701641,0.4455831158152378,0.4429470172963785,0.3952566689756753,0.3755099264023334,0.28900849281646995,0.3764948272324698,0.44122314354027137,0.5599982177121603,0.38267098527174237,0.4305341221853208,0.31192272619965267,0.4031496147463817,0.2166660834762999,0.38989699899043007,0.22547227509546214,0.32456997729721054
0.5582864832157991,0.4636027660891853,0.47884831645049625,0.484673182251369,0.43836986467140726,0.45676396690400545,0.4077288033090891,0.43816562748770793,0.4417095588768287,0.5847368770668886,0.46324614981332324,0.6070743710938432,0.3308539477282702,0.37190903282876997,0.43121142414212615,0.4341328267051827,0.39086552055523865,0.3711235958883918,0.27992322884292364,0.37276688333499935,0.42189111589876627,0.5418867111967368,0.3758737764957702,0.42385306309756987,0.2891980131556018,0.3908679435720339,0.1946884445654893,0.3777109186104704,0.21758994005056753,0.32130351654127587
0.5455877765484428,0.45761357408459236,0.47086527632813424,0.4768737427310217,0.4317207829999575,0.4486307055205045,0.4034335985014719,0.4332409631633359,0.43260332759277614,0.5749084224221732,0.4543382544277726,0.5989999894109475,0.3221336445266258,0.36622336832019103,0.4191655176490355,0.42610960193033715,0.38747238439871895,0.3678267099365709,0.27121079650034324,0.36894864628647256,0.4055789735751333,0.5242828176339435,0.3692196915117838,0.4187164864822706,0.26623450472455273,0.382077793664302,0.177431861939469,0.367380303964637,0.2108956339983977,0.31837365825113667
0.5330011800544463,0.451470905560665,0.46328732160341407,0.46961860743780703,0.42607537851425936,0.44159840184338406,0.39970072401909607,0.4288446135935118,0.4242721146591284,0.5655732469230995,0.44614714308140074,0.5911700101384528,0.3133358899952645,0.3615775798258872,0.4087949618831952,0.4190167421086362,0.3842438063268428,0.3653314795756069,0.2628895287046344,0.3650211056515339,0.39235488053048806,0.5073128138817156,0.3624883714289319,0.41475384471750376,0.24407656296906738,0.37559011417129556,0.1642389999567296,0.3566891659854408,0.20508013540342493,0.3152176364996188
0.5205247729299688,0.4455341134263917,0.45605647439162983,0.4627625199055098,0.4212656987802077,0.4355457368445076,0.3964279020654818,0.42491361153957435,0.416667276975118,0.5567297751058596,0.43857215481180795,0.5835367020684434,0.3042983163422512,0.35771168855251795,0.40049599130143787,0.41291233090965845,0.3808003061556919,0.3634474787860426,0.25497769868530296,0.3609506044507524,0.3819781547082579,0.49110171494336186,0.3555506458458983,0.411652576126787,0.22325227508314371,0.37052165491627986,0.15434756354940646,0.34549680886690826,0.19993446458713546,0.31134805868842863
0.5088456770238914,0.43969301892675466,0.44921869619471144,0.4562519207422864,0.4171818508920522,0.43032965355272573,0.3935069162968136,0.4213890558824582,0.40975863105874866,0.5483178989270061,0.431609094141998,0.5760468657023505,0.2951068107915153,0.3543708272805515,0.3934527143986415,0.4076417476726521,0.3770713705277206,0.3620351248672353,0.2474784112509449,0.35671529528252865,0.3739702743566256,0.4758403209734622,0.34834889162823174,0.4091746877198043,0.20372845721486765,0.36674191552789565,0.14651569316652086,0.33527032285054886,0.19529620676278867,0.30645639073398123
0.49794399022048974,0.4341394378407989,0.4427588704465704,0.4500678245503456,0.4136925471791598,0.4258444096461817,0.3908357525585174,0.41825240026639715,0.4034972887279661,0.5403461292842028,0.42523902210422077,0.5686819848461521,0.28564591473078654,0.35131094158824117,0.38719296994241575,0.4029460578958579,0.37311305753207386,0.3610170346533548,0.24039694332823516,0.35231873437274824,0.36770307320793033,0.4616730951467746,0.3408356039160116,0.4071080800272029,0.18622208786503566,0.36496413867385236,0.140058837383484,0.32236769146431304,0.19107134178986254,0.3005013078299568
0.48781221157854976,0.42905986873422186,0.4366717826485544,0.4443894364587733,0.41068904666887956,0.4219840650410648,0.38833587191772523,0.41544748606903226,0.39783815050649124,0.5327660512960339,0.4193995467243666,0.5614033714283764,0.27595879026223147,0.3484959316024476,0.38128190403636286,0.39882213350248885,0.36900135840482134,0.3602956470394564,0.23372112223830782,0.34776445548976664,0.36250300779539546,0.4487472673029953,0.3330021145332074,0.4053197759473426,0.17144058792343717,0.364058526816071,0.13451167135574885,0.3099843342424928,0.18718493459990845,0.2936801868946126
0.4783889555501807,0.4244023309898045,0.43093450014627926,0.4390786389834125,0.4080822555567437,0.4186688385463499,0.38594270584114343,0.41294978636428864,0.3927392921264296,0.5255759625610588,0.4140295881605508,0.5541979288970758,0.2661620526255637,0.3465141329077682,0.37540936492654464,0.3952469309756735,0.36479131501152245,0.35981933759774576,0.22742820146733442,0.3430493379254744,0.35781537272203023,0.4372149793627693,0.3248526278011797,0.40370149680387096,0.1595537568087161,0.3632990932244121,0.12962900997802562,0.2967814538629587,0.1835890523659401,0.28633777329965787
0.4693910892093219,0.42012943579126655,0.42551487222148393,0.43371904003977524,0.4058101629570895,0.4158205618973735,0.3836105660571445,0.41072327363700223,0.3881615846992266,0.5187181935055268,0.40911230780009894,0.5470281953380207,0.2564266674016278,0.34497241873155887,0.3694139540332484,0.39205582440576575,0.3605420286366571,0.35950794880812437,0.2215115347161957,0.33818613862695834,0.35322977146510287,0.42713310459656884,0.3163952672392841,0.40219595513934964,0.15012717586664345,0.361936270375619,0.12515235929541935,0.2835635502351968,0.18024929131581635,0.2788524613008551
0.4607790755665918,0.4162507909133606,0.42041222991421484,0.4289618879875018,0.40380603691485645,0.41337605682374684,0.381309970279951,0.40874042254549864,0.38403970940884674,0.5122140663287498,0.40457357297826246,0.539895594238481,0.24713588402152126,0.3434183323220574,0.36316458251713424,0.3890732347946261,0.3562544558593946,0.3592953359992092,0.21593610872627333,0.33318138708264483,0.34850196062330585,0.4185211141016941,0.30766826983354867,0.4007439965976024,0.14270981886617298,0.359305489566124,0.1210909751836601,0.2701524402164205,0.1771361523537735,0.2715646070812645
0.45243423457436166,0.41270465187543914,0.415624300598648,0.42477033415575044,0.40201291310864784,0.4112809013939699,0.37901787750008464,0.40698534084484694,0.3803296257449675,0.5060380538453173,0.40037168612783536,0.53280132804334,0.23829910106383745,0.3416960779467756,0.35663100166151623,0.38615505058999444,0.35192481718483126,0.3591060153251893,0.21069039995095573,0.3280736319110789,0.34349996894933194,0.4113519390237429,0.2986909891157465,0.39931729086821177,0.13665931150825097,0.355225502401803,0.1174345312812719,0.25738105327489225,0.1742257187738761,0.2647116904053793
0.444637458188962,0.4095060371953615,0.41111178472742477,0.42108196351877086,0.4003891368486476,0.4094753942532787,0.37672314743710655,0.4054019161113376,0.37698027757470637,0.5001566888701997,0.3964430633546851,0.5257320133217007,0.22971124256512368,0.3397036786481975,0.3499286194891883,0.38335704034922413,0.34753732379538005,0.35889322128913537,0.2057489773505759,0.32287063414061173,0.3381849747428852,0.4055109704538335,0.28953286221134,0.39787452829152326,0.13155790405015458,0.34953745696974037,0.11417955976168531,0.2449585066517526,0.17149755459509988,0.25841467601330637
0.4377295533730801,0.4066383196026112,0.4068524535069191,0.41783037746497226,0.3989022687727749,0.4079290627767147,0.3744162960286334,0.403990423587817,0.37396236815334566,0.4945564751443952,0.3927524071361663,0.5187424467816366,0.221706553519323,0.3374125322127278,0.3429968685826658,0.3805873524813599,0.3430682901601036,0.3586016566265934,0.20109934298996893,0.31759199248208464,0.332539563508404,0.4008621503048863,0.28023860804027706,0.39641291447756594,0.1272615026745121,0.3420647456631445,0.11123656279755577,0.23271266501913615,0.1689322817510656,0.2527188971911685
0.4316882353524094,0.40405650568710894,0.4028076852054853,0.41499676141093145,0.3975105882828143,0.40659182247237735,0.37208417669507327,0.40271385344072125,0.37120259285302476,0.4892652214278516,0.38924284191507563,0.5118362822090626,0.21428160193214874,0.33481092656039296,0.33558900961301064,0.3777957003687992,0.3384992556045118,0.35816639893828095,0.19671898720011854,0.3122644878980088,0.3265893715721353,0.39722873439796447,0.27089390162487614,0.3948960759992073,0.12358710614361956,0.33309382950309474,0.10859029742118771,0.22135386118242076,0.16651602965583648,0.24758500383375556
0.4264101066642167,0.40171430431625815,0.3989612181064914,0.41250217639031916,0.3962094429800457,0.4054528383691985,0.36972390712856085,0.4015419330730536,0.36868168296502,0.48424588379452965,0.38585554532169924,0.5050561673452711,0.20729914804265556,0.33193288484998074,0.328048826323317,0.37498844656842983,0.33382775790966857,0.35757349638035424,0.19258613311335548,0.30691551844077625,0.320340935111375,0.3944507236358679,0.26157042824572724,0.3933398455950784,0.12037594864760472,0.32334176183829394,0.10620424511000619,0.21021972172321945,0.16423589861160148,0.24295806475676726
0.4218107240540659,0.39959293904476106,0.3953003641466216,0.4103263284969848,0.39496168374844975,0.4044742922294318,0.3673275710691892,0.4004584137415878,0.3663438316124374,0.47947182789664206,0.38258086750575404,0.49843093454199905,0.20080646830480547,0.3288749798204321,0.31919808108606046,0.372128288156822,0.3290614622058331,0.35678520790113405,0.18869296855628753,0.30156882806130864,0.3138175044902917,0.39237938007307605,0.25235278180233695,0.3917357113989339,0.11753836676639338,0.31328866029713287,0.1040617066515825,0.20010183363584663,0.1620841233671151,0.23876523391858295
0.4177583150470386,0.3976587257401755,0.3918211151022895,0.4084219280082125,0.39376555739350455,0.4036257457395646,0.3648931045123435,0.39944442932981356,0.3641756957338041,0.47494457351254216,0.379393048800652,0.49196775700047746,0.19484412039852203,0.3256634525139801,0.3103982921917536,0.3692117598475675,0.32418980127780594,0.3557817404712552,0.18501279532014916,0.2962394751143198,0.3070504891565159,0.39089442913460265,0.24332614579278233,0.3900560461887439,0.1150062357477958,0.30291629947695076,0.10213731554929861,0.19073655868101055,0.16005041242528434,0.2349426440627538
0.41412978299170333,0.39592286143585814,0.3884972504556261,0.406766711620714,0.39258642723321463,0.4029007584828226,0.3624180722481391,0.3984871814996964,0.3621251673448332,0.47068068923618955,0.3762497511470634,0.48573013835223633,0.18935275741244564,0.32226412500847024,0.3015523302962539,0.3662503010869029,0.31922542551179633,0.3545668059834298,0.18153667702900295,0.29095435252290963,0.3000561459963474,0.3898805403112489,0.2345579992948198,0.3883185789069955,0.11273269823088744,0.2924016055609519,0.10041303969654697,0.18218738300183374,0.15812751578770792,0.2314353815523564
0.41091610667607015,0.3943374825664469,0.38528929922119154,0.40530497082159284,0.3914355988503562,0.40227451786933843,0.35989271035897724,0.3975790038479059,0.36018686203791267,0.4666353418912491,0.3731489192452153,0.4797315165714312,0.1842410561934722,0.31871390011040945,0.29265928307921707,0.36323964232800043,0.3141935559376297,0.3531384133718504,0.1782481662151482,0.28572511850938637,0.2928657036773164,0.38925371077455956,0.22612902535564183,0.38650908606750883,0.11068429613399705,0.2824862615600558,0.09887486521717109,0.17441313117427495,0.15630592595521328,0.22818350643495994
0.40808797649601875,0.39291427687800595,0.38216633840147557,0.40400875107578654,0.3902949191083081,0.4017303118460656,0.3573407827996638,0.3967063733365695,0.3583230099922288,0.462830878742055,0.3700799168688204,0.4739941335114687,0.1794388564415529,0.31503558739697807,0.2838236954927345,0.36019244056458577,0.3091153159258718,0.35149351312589017,0.17512892739319164,0.28056325759435424,0.2855085222946535,0.3889115669986835,0.2180867428652694,0.3846418547483613,0.10883591719860092,0.2737795581814548,0.0975047409651313,0.16728360637597361,0.15457857473142003,0.22515330763719726
