Loss_Entrenamiento,Loss_Predicción
6.587458806377689,6.6976174415764405
6.479504578344994,6.589322630037132
6.373189209304555,6.482588859047375
6.268553857423821,6.377525655305726
6.1658307101323535,6.274523808911372
6.063789595484183,6.172120104327867
5.963525159914561,6.071484942676438
5.865030267884625,5.9726541832335
5.768464147078149,5.875775158767132
5.672972124510361,5.7799129170331325
5.579223407925244,5.685969969965369
5.487167581001777,5.593557585283952
5.396735181469065,5.5028943461061015
5.307909545159413,5.413821691548924
5.220656423267116,5.326380757840272
5.134920480323105,5.24044563502987
5.0507474151343805,5.156076306056577
4.968065636038227,5.073227381155447
4.886868775398856,4.991858118988035
4.807120770122557,4.9119528107704165
4.72883399558037,4.833509232400454
4.651931436130763,4.7564690481228045
4.576420084988716,4.680811369971324
4.502257357748517,4.606531587546147
4.429452451262711,4.533605368473587
4.357963873690214,4.462003676639224
4.287788471672062,4.391713520573998
4.218872321602271,4.322697680094188
4.1512080672701375,4.2549396980779655
4.084781449427089,4.18842107095738
4.019689025782437,4.12321507314456
3.95549798986242,4.058973906660883
3.892644122286117,3.9960634184178776
3.8309291561305923,3.934299395692397
3.7703356253351306,3.873613940446505
3.710858463503345,3.81408250987062
3.6524759341187307,3.755628810494862
3.5951410330795155,3.6982585140087734
3.538844375273896,3.641943351003564
3.4835821645793583,3.586636532098864
3.4293200032232214,3.532338658496485
3.376052136586079,3.4790275135300837
3.323740208491657,3.426692395757482
3.272386482623654,3.3753140372662602
3.221962418068527,3.3248831895181765
3.1724724316390858,3.275374039413498
3.123868708396552,3.226757337400842
3.076154782432384,3.1790236435981054
3.0293122646066553,3.132179686176673
2.98332274923618,3.086188804216052
2.938187073405235,3.0410448887599806
2.893864084174534,2.9967204688521414
2.850349036617376,2.9532108414737417
2.807627563750627,2.910505430825465
2.7656900090385776,2.8685780460050325
2.724509654208425,2.8273965889299486
2.6840893184017456,2.7869808266676372
2.644407448699158,2.7473113315660314
2.605457321098021,2.708376471121203
2.5671981382577878,2.670134856180604
2.5296559675555503,2.6326038891110963
2.492818736964326,2.5957863122325575
2.456640296597981,2.5596306191561267
2.4211206379489143,2.5241347103238363
2.3862569115907197,2.489293730730658
2.352037269650088,2.4550904623146304
2.3184560382638892,2.4215375495512586
2.2854885686181903,2.3885972042963663
2.253123420200642,2.356252602853867
2.2213506056638344,2.324511100364349
2.190180037448425,2.2933725099291498
2.1595782116207443,2.262797435712454
2.129537895689514,2.2327869851461104
2.1000681024849763,2.20334591022231
2.0711371657758955,2.1744492719728736
2.0427402755465414,2.1460814406885738
2.0148674502613986,2.1182406976762373
1.9875267655823023,2.0909300522218643
1.9606881957297766,2.0641232289678424
1.93434451411568,2.0378138845057094
1.9084967902923804,2.0120076936449696
1.8831269396533634,1.986674233680993
1.8582355567712328,1.961812408156835
1.8338012907474877,1.9374155549740413
1.8098369171993423,1.9134917739059425
1.7863155352512294,1.8900023454537358
1.763237906651028,1.86695484140066
1.7405878433324797,1.8443431634438467
1.7183691542208503,1.8221559236542713
1.6965632468414675,1.8003907545269415
1.6751724889201878,1.7790219676672205
1.6541761104002863,1.7580702705234668
1.6335826747596631,1.7375108649411293
1.6133832726631274,1.7173386162656756
1.5935563988248598,1.697542289168313
1.5741103602753868,1.6781346807753144
1.5550318308673279,1.6590857637062126
1.5363151508127189,1.640401563726062
1.5179586049585208,1.6220710401016891
1.4999495429436727,1.6040883725919315
1.4822808765448372,1.586450407574835
1.464946410223558,1.5691476878077544
1.4479520345172125,1.5521832778870124
1.4312836329796788,1.5355451571536343
1.414926178321493,1.5192145350229067
1.3988867463857249,1.5032017199891443
1.3831587775656833,1.4874931971642016
1.3677228119328741,1.4720899855769751
1.352589210979288,1.4569846067018646
1.3377497585680431,1.4421694036210235
1.3231995612070886,1.4276342732031368
1.3089199447656046,1.4133893388342558
1.2949247130107167,1.399414967631469
1.281196954547077,1.3857076781292714
1.2677337355228964,1.3722723240354109
1.254539926398306,1.3590944198610693
1.2415973579007398,1.3461734670217926
1.22890842801757,1.3335022190116772
1.2164673996683897,1.3210886773006685
1.2042641476570253,1.30890120205388
1.1923063159842022,1.2969641199670874
1.1805822428082289,1.2852626545313182
1.1690911574432048,1.2737816463423859
1.1578153010395975,1.262524136144182
1.146766616506408,1.2514933629027516
1.135938817454877,1.2406819631117545
1.1253316143671648,1.230088715201
1.1149179649955872,1.2196853614565408
1.1047181243383042,1.2095060793346546
1.0947280844288585,1.1995267239802614
1.0849190428594353,1.189730502852564
1.0753261666103582,1.1801421290382341
1.0659149801424954,1.1707481221767428
1.0566853632834423,1.1615371807361263
1.0476540026085426,1.1525065154802543
1.0387951304699723,1.14366174929425
1.030115601535237,1.1349874218313678
1.0216219289425168,1.126498199781143
1.0132909336272626,1.1181745870917144
1.005129298505281,1.1100263937573314
0.9971248133087778,1.1020301192613202
0.9892953533881328,1.0941944753072768
0.9816234000171419,1.0865336055630814
0.9740941793958033,1.0790175866287492
0.9667183244325404,1.0716399270694876
0.9595025045775751,1.064438838401136
0.9524328221296431,1.0573650611610395
0.9455061654042787,1.0504370838241215
0.9387259535856759,1.0436639030374084
0.9320822314694206,1.0370238728180303
0.925581686535633,1.0305227047533545
0.9192010061419369,1.02414588442081
0.9129657884789129,1.0179076959621995
0.9068459889617803,1.0117891839904405
0.9008738551657915,1.005822472163928
0.8950006570869478,0.9999458780577877
0.8892607540904559,0.9942045612724303
0.8836328247763028,0.988575850532198
0.8781208074426625,0.9830584232442561
0.8727382384569984,0.977667039748433
0.8674540304777092,0.9723981746195665
0.8622926235976176,0.9672255354878669
0.8572398943408719,0.962165623684154
0.8522929419707908,0.957210704878555
0.8474353659001743,0.9523566460663972
0.8427031639663873,0.9476232122108839
0.8380594438790752,0.9429841606956646
0.8335112042333374,0.9384272397736179
0.8290663531862335,0.9339684186173463
0.8247029763608443,0.9296107944598663
0.8204472614402519,0.9253412013604578
0.8162761313216167,0.9211718132141059
0.8121892721234394,0.9170729174165402
0.808208929509273,0.9130934685419418
0.8042948594891725,0.9091762740712588
0.8004630555750474,0.9053346885974483
0.7967174255688859,0.9015876982242302
0.7930500585135869,0.8979180143054558
0.7894699216369894,0.8943259708651741
0.7859580562579184,0.890807879687247
0.7825256916066097,0.8873720024651446
0.7791691488622768,0.8840093524203314
0.7758686610672069,0.8807032890864496
0.772655864340936,0.8774850942542561
0.7695097068268499,0.8743232287703275
0.7664288042238269,0.8712409211742833
0.7634196012727696,0.8682196280538078
0.7604758139661638,0.8652741567294474
0.7575833954486886,0.8623700160918742
0.7547614727283174,0.8595408800081006
0.7520141072380806,0.8567789735812019
0.7493039704578208,0.8540706321807436
0.7466521843654469,0.8514162956677372
0.7440775061690412,0.8488238204633802
0.7415468382382254,0.8462897652727287
0.739076058105589,0.843806810621876
0.7366576620790177,0.8413821686438727
0.7342752147649692,0.8389905434438921
0.731970631634488,0.8366760825515361
0.7296933742776133,0.8343954528295543
0.7274798589011915,0.8321748876216966
0.7253232839126756,0.8300072054190109
0.7232027723758683,0.8278727667463716
0.7211157622584616,0.8257840230857053
0.7190833580555106,0.8237390899574708
0.717111443700109,0.8217592571841212
0.715169006900195,0.8198066700194833
0.713258376682367,0.8178921619902453
0.7114223523857701,0.8160478442517883
0.7095960448371623,0.8142036368482237
0.7078192374026999,0.8124264253535856
0.7060895545195696,0.8106744798528374
0.7043851273444607,0.8089698537272437
0.7027074302026685,0.8072783642113094
0.701080558642277,0.8056517578040594
0.6995045792302478,0.8040633202726791
0.6979393887509866,0.8024885403360257
0.696414309399243,0.8009518915046798
0.6949273953711752,0.7994549113415725
0.6934737808767772,0.7979913614312827
0.6920304853820178,0.7965408418172604
0.6906481454333951,0.795153282921533
0.6892837399325823,0.7937658788043787
0.6879481755172473,0.7924328164195996
0.6866462842145882,0.7911126401669992
0.685365472716597,0.7898216685642644
0.6841243541445491,0.7885693578380837
0.6828846824470658,0.7873240868710225
0.6817013823973765,0.7861342813560286
0.680530026614238,0.7849478148872172
0.6793902691476741,0.7838062278168587
0.6782719450087843,0.7826851996195615
0.6771709112648877,0.7815563346220539
0.6761003673894349,0.7804825465165786
0.6750654601766735,0.7794371297828053
0.6740254934658794,0.7783938680492513
0.6730211371578211,0.7773716718853955
0.672034079352045,0.7763783281858798
0.6710762483806458,0.775419596689589
0.6701368773897686,0.774462191820336
0.6692200353232518,0.7735346952059257
0.6683132058305989,0.7726224129330324
0.667436036378825,0.7717389813795181
0.6665622126994866,0.7708424909979927
0.6657327802702032,0.7700139256646227
0.6648947008994595,0.7691611410452506
0.6641029081865633,0.7683678303099263
0.663293882730865,0.7675418515525754
0.6625112175705097,0.7667590116381543
0.6617434421502545,0.7659740032016749
0.6610260353638682,0.7652550566065109
0.6602857468266048,0.7644937715423947
0.6595870290427638,0.763793346364854
0.6588772893689406,0.7630663885939453
0.6581923024495184,0.7623722568539107
0.6575393421765043,0.7617094233998788
0.6568792787944319,0.7610479618709485
0.6562472931116102,0.7604059481218077
0.6555943853886482,0.759740286656714
0.654990819790368,0.7591234876724566
0.654386383393951,0.7585119312361163
0.6537816710067902,0.7579020010726398
0.6532217780502146,0.7573325426934517
0.6526636150596462,0.7567639133283504
0.6521028087215925,0.7561999288124508
0.6515440185963249,0.7556212674026013
0.6510153942160755,0.755086024555023
0.6505055135673372,0.7545697221148512
0.6499791440573777,0.7540283641023136
0.6494844334860341,0.75353354568014
0.6490086899960532,0.7530471331894135
0.6485032571149408,0.7525295401420814
0.6480318442972973,0.7520478404842271
0.6475798293574501,0.7515905858629177
0.6471416918806849,0.7511451967938212
0.6466776242048445,0.7506633306488094
0.6462700642908231,0.7502512111732694
0.6458175808215253,0.7497888748851452
0.6453996983493938,0.7493627032662761
0.645000828351094,0.7489593462916925
0.6445825352473067,0.7485306346975608
0.6441883028301546,0.7481251032778713
0.6437933452823174,0.7477200327095701
0.6434629091923886,0.7473898819853431
0.6430312739005289,0.7469402584866978
0.6427010467343204,0.7466059353646836
0.6423241569783124,0.7462183075321585
0.6419768494111143,0.7458614091821871
0.6416530576847025,0.7455296265850778
0.6413049387656595,0.7451777725713223
0.6409433041291295,0.7447993382750127
0.6406201968102962,0.7444682759168703
0.6403226384887225,0.7441656447410981
0.6399826927730655,0.7438126773367236
0.6396887033604138,0.7435133358904497
0.6393610861145428,0.7431727053371313
0.6390665368156478,0.742872082565216
0.6387847783048689,0.7425810334780719
0.6385126718060287,0.7423047720024334
0.6382374710460464,0.7420232368006825
0.6379335262312089,0.7417047454465008
0.6376568017373505,0.7414203793063858
0.6374232157799793,0.7411846712864895
0.6371403799780403,0.740890346611187
0.6368634912535566,0.7405993258875397
0.6366091744567316,0.7403374614301329
0.6363612675520105,0.7400804544216268
0.6361235554760064,0.7398383445062898
0.6358484844640172,0.7395460294495628
0.6356530460702742,0.7393518705518883
0.6354052637305001,0.7390930723709482
0.6351706464710739,0.7388495658499851
0.634923801205183,0.7385905190558829
0.6347164134505888,0.7383779475492017
0.6344942840766866,0.7381445294616481
0.6342830093904801,0.7379282149746804
0.6340677325891111,0.7377045514026377
0.6338650019186626,0.7374928390544867
0.6336610296913893,0.7372826662074107
0.6334643946991756,0.737079181739043
0.6332491483750677,0.736853314392825
0.6330613971618987,0.7366575473227225
0.6328842945193248,0.7364753410046853
0.6326725844523367,0.7362518984550893
0.6324995530154993,0.736071600123265
0.6323044671374404,0.735867789229646
0.6321187502480536,0.7356721054750179
0.6319465003162409,0.7354923675093232
0.6317629285588753,0.735301691985508
0.6316258705533421,0.7351635050882546
0.6314228833348726,0.7349473959344636
0.6312458518347182,0.7347586104412789
0.6310653571676467,0.7345683158150482
0.6309111098426635,0.7344088654330574
0.6307649226979642,0.7342545916650827
0.6306276021457476,0.7341147290252737
0.6304529914611238,0.7339300185474451
0.6302876893272993,0.733755254264514
0.6301198565269993,0.7335765233913404
0.6299750737242568,0.7334247862550841
0.6298466498983132,0.7332933874357501
0.6296872220597409,0.7331224463998671
0.6295262018639088,0.7329511586412535
0.6293847110340497,0.7328012515308685
0.6292477696167172,0.7326574154026937
0.6291273581957977,0.7325309019724277
0.6289739615994183,0.7323687689784877
0.6288423539489526,0.7322302445470096
0.6287027552865078,0.7320813322204689
0.6285631071246864,0.731933075868635
0.6284304029161456,0.7317919708396101
0.6283345315250286,0.7316940832609591
0.6281782994226778,0.7315253427956494
0.6280513045353058,0.7313908278321667
0.6279306339382861,0.7312632723133469
0.6278213257285746,0.731148238679108
0.6277050524716086,0.7310252877754388
0.6275803817131962,0.7308919437789856
0.627468706462661,0.7307740179174688
0.6273582792745359,0.7306571450263905
0.6272076800597015,0.7304925868266491
0.6271057169683373,0.7303865102607524
0.6269693016220548,0.7302372519618816
0.6268701692553188,0.7301326589742574
0.6267551408222325,0.7300090777517062
0.6267394539333234,0.7300038799993718
0.6265807163693026,0.7298287110124445
0.6264439644098134,0.7296777964347861
0.6263483759146945,0.7295762729483806
0.6262182056021142,0.7294344709518172
0.6261434556790986,0.7293572386691176
0.6260345424896758,0.7292398355485248
0.6259546347893631,0.7291559566558709
0.6258195175111888,0.729006940668099
0.6257246891697461,0.7289053838170484
0.6256294654899177,0.7288036281588772
0.625594825969517,0.7287729298321052
0.6255159203416581,0.728690620250939
0.6254203962555274,0.7285876138577932
0.6253267497108581,0.7284866382503465
0.6252331229878307,0.7283855359877291
0.6251109054221521,0.7282373979849668
0.6250491862139008,0.7281867555510446
0.6249592206841297,0.728089483173738
0.6248696998325693,0.7279925757451157
0.6247804423699059,0.727895866193955
0.6246924254153245,0.7278004544848935
0.6246053047694751,0.7277059691573717
0.6245193422364214,0.7276127091752769
0.6244329927202129,0.7275188761393383
0.6243491346916656,0.7274278157648679
0.624265088315051,0.7273364295165081
0.6241821157860579,0.7272461760146927
0.6240162068299682,0.7270575547846128
0.6240181823165671,0.7270676570452932
0.6239371810721459,0.7269793426614842
0.6238576033801122,0.7268925865994263
0.6237781987010935,0.7268059344983417
0.6236998101114872,0.7267203710184691
0.6235635160772934,0.726562359087244
0.6234567576011042,0.7264454638100577
0.6234682491039663,0.7264671984206357
0.623391785731853,0.7263834469103219
0.6232463217455961,0.7261969637559419
0.6232414669612385,0.7262186671873687
0.6231684014193112,0.726138554042634
0.6230058017007137,0.7259524937332572
0.6230223760679124,0.7259781992072509
0.6229498399770675,0.7258984423325109
0.62287869761786,0.7258202056091944
0.6228074929899965,0.7257418084028363
0.6227378040776786,0.7256650947036426
0.6226680060635752,0.7255881612080276
0.6225987824208749,0.7255118172735336
0.6225301846733847,0.7254361181473514
0.6224621988484987,0.7253610525233933
0.6223952910315572,0.7252871476117887
0.6223274507916731,0.7252120908563975
0.6222616684114083,0.7251393420638083
0.6221968530931777,0.7250676399833611
0.6221298582964149,0.7249933430490795
0.6220659654687375,0.7249225634104838
0.6220015279339497,0.7248510798054488
0.6219381007380348,0.7247807153969162
0.6218744984915614,0.7247100662533208
0.621811617800414,0.7246401847952294
0.6217491539918247,0.7245707148669537
0.6216875431314066,0.7245021726460245
0.6216261081693201,0.7244337563843711
0.6215656093978009,0.7243663637849663
0.6215052792856137,0.7242991081858655
0.6214453632715204,0.7242322615341549
0.621294370252095,0.724056782676418
0.6212518181011013,0.7240099002490399
0.6212678523602729,0.7240339496960477
0.6212104101178321,0.7239697176536303
0.6211523771947612,0.7239047431260696
0.6210954507874368,0.7238409973754517
0.6210388190545048,0.7237775340217795
0.6209823913519994,0.7237142443946286
0.6209260292718,0.7236509764115098
0.6208703373572607,0.7235884362141554
0.6208152244124251,0.7235264986360916
0.6207601892137817,0.7234646039478128
0.6207062214588711,0.7234038956846301
0.6206521599437091,0.723343017820896
0.6205987845576364,0.7232828880440004
0.6205452263511441,0.7232224847067573
0.6204925778973033,0.7231630910645889
0.6204400811047149,0.7231038158998493
0.6203880365398596,0.7230450259475548
0.6203362154404632,0.7229864288741092
0.620284419433519,0.7229278226345954
0.6202335948637944,0.7228702801717017
0.6201837580179286,0.7228138481947226
0.6201335592676238,0.7227569450434637
0.6200829263485749,0.7226994950395139
0.6200338164694982,0.7226437496225422
0.6199844616929152,0.7225876838261078
0.6199355333565696,0.7225320634071881
0.6198872783592988,0.7224771822097277
0.6198392447137218,0.7224225016080578
0.6197909455755745,0.7223674786719847
0.6197435618052225,0.7223134785879267
0.619696540935512,0.7222598477432826
0.6196492498727404,0.722205855489037
0.61960296780732,0.7221529918289763
0.6195573539167099,0.7221008716890056
0.6195108052627867,0.7220476164139248
0.6194657402007551,0.7219960448599647
0.6194201888409675,0.7219438607408021
0.619375344893669,0.7218924555555464
0.619331039430964,0.7218416380693928
0.6192868141032555,0.7217908711717372
0.6192427441819867,0.7217402525927931
0.6191991480349837,0.7216901369186024
0.6191550030050509,0.7216393542413816
0.6191118017196189,0.7215896229995454
0.6190689613744034,0.7215400524810146
0.6190265937478961,0.7214913082182544
0.6189843454319329,0.7214426595818652
0.618942022084619,0.7213937730746257
0.6189006740628332,0.7213459270088631
0.6188595170663074,0.7212983530252924
0.6188179761175894,0.7212503447311447
0.6187768880184406,0.7212027892531904
0.6187364408420893,0.7211558918154387
0.6186962703784367,0.7211092786015936
0.6186562285628222,0.7210628139850078
0.6186166426866077,0.7210168797089332
0.6185774120480325,0.720971298332422
0.6185377423649828,0.7209251538816857
0.618498935632608,0.720879958692191
