ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
3,"[2, 128, 64, 32, 16, 1]",tanh_fast,AdamW,15,0.016362602002579975,0.016592148922454246
