ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
11,"[3, 32, 64, 16, 8, 1]",swish,AdamW,15,0.021131622973798683,0.01925911716732298
