ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
13,"[3, 128, 64, 16, 8, 1]",relu,AdamW,15,0.02458191326925649,0.023981205303956338
