ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
172,"[3, 32, 64, 32, 16, 1]",swish,AdamW,10,0.01,0.1,0.27233579723345663,0.26394000986578353
