ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
88,"[3, 128, 64, 16, 1]",relu,AdamW,20,0.1,0.1,0.613261908866729,0.7134097234121647
