ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
133,"[3, 16, 32, 64, 16, 1]",swish,AdamW,20,0.01,0.001,0.28961611105949847,0.27287309539648064
