ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
196,"[3, 32, 64, 32, 16, 1]",swish,AdamW,20,0.1,0.1,0.6132599872951969,0.7134110937065736
