ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
179,"[3, 32, 64, 32, 16, 1]",swish,AdamW,10,0.1,0.1,0.6151983466923571,0.7152869104830897
