ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
35,"[3, 32, 32, 16, 1]",relu,AdamW,20,0.1,0.1,0.6137179594082235,0.7138673915244153
