ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
154,"[3, 16, 32, 64, 16, 1]",swish,AdamW,30,0.01,0.1,0.2742617281884133,0.2749537775367566
