ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
7,"[3, 32, 32, 16, 1]",relu,AdamW,10,0.01,0.001,0.28796217759948867,0.274079845274975
