ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
61,"[3, 128, 64, 16, 1]",relu,AdamW,10,0.01,0.001,0.2882538531008968,0.2743477898335316
