ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
46,"[3, 32, 32, 16, 1]",relu,AdamW,30,0.01,0.1,0.2957539578698335,0.29764816440233627
