ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
64,"[3, 128, 64, 16, 1]",relu,AdamW,10,0.01,0.1,0.2917382874332358,0.2812499329277679
