ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
10,"[3, 32, 32, 16, 1]",relu,AdamW,10,0.01,0.1,0.29065777296695133,0.27981836212400285
