ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
100,"[3, 128, 64, 16, 1]",relu,AdamW,30,0.01,0.1,0.29560719380157396,0.29791407136563763
