ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
214,"[3, 32, 64, 32, 16, 1]",swish,AdamW,30,0.1,0.1,0.6173968015484741,0.7137823245317408
