ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
198,"[3, 32, 64, 32, 16, 1]",swish,AdamW,20,0.1,0.1,0.6132695088508208,0.7134199389111588
