ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
178,"[3, 32, 64, 32, 16, 1]",swish,AdamW,10,0.1,0.1,0.6152729515818055,0.7153591874748455
