ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
208,"[3, 32, 64, 32, 16, 1]",swish,AdamW,30,0.01,0.1,0.5215818875913657,0.6039377192344868
