ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
31,"[3, 32, 32, 16, 1]",relu,AdamW,20,0.1,0.001,0.6132348080249322,0.7135974765810114
