ID,Arquitectura,Activación,Optimizador,Batch_Size,Lambda,Eta,Loss_Final_Entrenamiento,Loss_Final_Predicción
125,"[3, 16, 32, 64, 16, 1]",swish,AdamW,10,0.1,0.1,0.61602877048949,0.7160319097148148
