ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
4,"[2, 32, 64, 16, 1]",tanh_fast,AdamW,30,0.04380673570498961,0.039568741551421094
