x1
0.013818714
-0.010586034
0.009500485
0.05479435
0.34211463
0.0708692
-0.70969087
-0.08827062
-0.058737587
-0.6666441
0.16615954
-0.19055338
-0.75821674
-0.20076348
0.1652348
0.19981769
0.15086031
0.036311757
-0.016760914
0.12764664
0.22761002
0.232468
0.12591256
-0.07269709
0.08829641
0.0044952086
0.30505475
0.023303144
0.0023075726
0.2835958
-0.70214206
0.38583353
0.3730991
0.07878286
-0.45490643
0.14817107
0.30062246
0.012705267
0.120431416
-0.27952236
0.04573342
0.06415005
-0.26196688
-0.66872543
0.38476261
0.010002108
0.2972246
0.002429539
-0.61756045
0.05781629
0.019947423
0.101139046
-0.07863876
-0.15564066
-0.49595034
0.005905814
0.14388527
0.14047293
0.06663205
0.27990124
0.041779075
0.017428484
-0.11475451
0.021564212
0.10045563
-0.2932827
0.2649444
-0.6936891
0.17482868
-0.21065405
-0.39778486
0.116448216
-0.16352184
0.21720006
-0.0874035
0.0016144201
0.039973818
0.13036326
-0.039338496
-0.17686097
-0.07057292
-0.26513582
-0.08272399
0.0066980934
0.12542868
0.17037295
-0.27215418
-0.700624
-0.17241977
0.25725228
0.007702839
0.0095459735
0.1675637
0.09097125
0.14915358
0.17402102
0.45225433
-0.057227258
0.02658235
0.12529585
-0.7340186
0.15269166
0.26935387
0.0011243416
-0.72712815
-0.7395245
0.0030985998
0.34901318
0.13295071
-0.10328983
0.38130227
-0.07190052
0.022982735
0.32875225
-0.110999696
0.098773696
0.0027340031
0.011121784
0.1979762
0.20787783
-0.029926287
0.011128808
-0.5105218
-0.70068437
0.10215506
-0.1686354
-0.015824314
0.21124753
0.13128857
0.1864986
-0.02007578
-0.57880586
-0.2458648
0.11627654
0.4732918
-0.12662895
0.35517076
0.10750487
-0.5396219
0.12253301
0.5255049
-0.025905127
0.56412673
-0.07150854
0.1491409
-0.019194258
0.21998234
-0.0802926
-0.27840182
-0.9233977
0.04948105
0.1653932
0.105678245
0.08858487
-0.07705221
0.2200514
0.19658306
-0.02479947
0.44325635
-0.316312
-0.7317366
0.17829442
-0.102819875
0.1548745
-0.40437266
-0.0948355
0.29494885
0.36654383
-0.9297618
-0.10178862
0.0012267997
1.8477579
-0.093637645
-0.53658915
-0.23327875
0.0056293975
0.19244488
0.01084895
0.2055291
0.12072871
-0.12195089
-0.033570446
0.5244161
-0.112661384
0.20491281
-0.10150887
0.1501164
0.34313264
0.008154482
0.38710383
0.091719605
0.15762995
0.31691128
-0.04331347
-0.3296763
0.45404604
0.2932134
0.08162512
-0.22591132
-0.6087062
-0.08921815
-0.78185356
-0.052836694
0.18188578
0.1325417
0.291983
-0.032689765
-0.05885909
0.04401774
-0.09814898
0.04878785
0.21479614
-0.3100161
0.25321126
0.5170196
0.19219501
0.11920803
-0.49631983
0.2361005
0.160032
0.032166727
0.21606049
-0.8292965
-0.34416994
-0.6678875
0.2529973
0.17263441
-0.345867
