ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
28,"[3, 32, 64, 16, 8, 1]",tanh_fast,AdamW,30,0.01912803393583086,0.015699007306776994
