ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
6,"[3, 32, 32, 16, 1]",swish,AdamW,30,0.030074523407971086,0.028725014781228478
