ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
2,"[2, 32, 64, 16, 1]",relu,AdamW,15,0.007674657984569998,0.02064482715705585
