ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
47,"[2, 128, 64, 16, 1]",swish,RMSProp,30,0.04900728177087184,0.03452079484254847
