ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
54,"[2, 64, 128, 64, 32, 16, 1]",tanh,AdamW,60,0.06757897236541799,0.029671393789272006
