ID,Arquitectura,Activación,Optimizador,Batch_Size,Loss_Final_Entrenamiento,Loss_Final_Predicción
10,"[3, 32, 64, 16, 8, 1]",tanh_fast,AdamW,30,0.026598540729141425,0.07754621466492473
